date,open,high,low,close,volume,raw_close,change_percent,avg_vol_20d,Month,Interest
05/03/2021,120.98,121.94,117.57,121.42,153766600,121.42,1.07,106685155,2021-03,37
08/03/2021,120.93,121,116.21,116.36,154376600,116.36,-4.17,110619295,2021-03,37
09/03/2021,119.03,122.06,118.79,121.09,129525800,121.09,4.06,113530725,2021-03,37
10/03/2021,121.69,122.17,119.45,119.98,111943300,119.98,-0.92,115289180,2021-03,37
11/03/2021,122.54,123.21,121.26,121.96,103026500,121.96,1.65,116788175,2021-03,37
12/03/2021,120.4,121.17,119.16,121.03,88105100,121.03,-0.76,117979430,2021-03,37
15/03/2021,121.41,124,120.42,123.99,92403800,123.99,2.45,119592365,2021-03,37
16/03/2021,125.7,127.22,124.72,125.57,115227900,125.57,1.27,121324945,2021-03,37
17/03/2021,124.05,125.86,122.34,124.76,111932600,124.76,-0.65,122025650,2021-03,37
18/03/2021,122.88,123.18,120.32,120.53,121229700,120.53,-3.39,123244300,2021-03,37
19/03/2021,119.9,121.43,119.68,119.99,185549500,119.99,-0.45,128138335,2021-03,37
22/03/2021,120.33,123.87,120.26,123.39,111912300,123.39,2.83,128538130,2021-03,37
23/03/2021,123.33,124.24,122.14,122.54,95467100,122.54,-0.69,125397835,2021-03,37
24/03/2021,122.82,122.9,120.07,120.09,88530500,120.09,-2,124272365,2021-03,37
25/03/2021,119.54,121.66,119,120.59,98844700,120.59,0.42,121804625,2021-03,37
26/03/2021,120.35,121.48,118.92,121.21,94071200,121.21,0.51,118280165,2021-03,37
29/03/2021,121.65,122.58,120.73,121.39,80819200,121.39,0.15,116505730,2021-03,37
30/03/2021,120.11,120.4,118.86,119.9,85671900,119.9,-1.23,115676280,2021-03,37
31/03/2021,121.65,123.52,121.15,122.15,118323800,122.15,1.88,115944155,2021-03,37
01/04/2021,123.66,124.18,122.49,123,75089100,123,0.7,110790860,2021-04,43
05/04/2021,123.87,126.16,123.07,125.9,88651200,125.9,2.36,107535090,2021-04,43
06/04/2021,126.5,127.13,125.65,126.21,80171300,126.21,0.25,103824825,2021-04,43
07/04/2021,125.83,127.92,125.14,127.9,83466700,127.9,1.34,101521870,2021-04,43
08/04/2021,128.95,130.39,128.52,130.36,88844600,130.36,1.92,100366935,2021-04,43
09/04/2021,129.8,133.04,129.47,133,106686700,133,2.03,100549945,2021-04,43
12/04/2021,132.52,132.85,130.63,131.24,91420000,131.24,-1.32,100715690,2021-04,43
13/04/2021,132.44,134.66,131.93,134.43,91266500,134.43,2.43,100658825,2021-04,43
14/04/2021,134.94,135,131.66,132.03,87222800,132.03,-1.79,99258570,2021-04,43
15/04/2021,133.82,135,133.64,134.5,89347100,134.5,1.87,98129295,2021-04,43
16/04/2021,134.3,134.67,133.28,134.16,84922400,134.16,-0.25,96313930,2021-04,43
19/04/2021,133.51,135.47,133.34,134.84,94264200,134.84,0.51,91749665,2021-04,43
20/04/2021,135.02,135.53,131.81,133.11,94812300,133.11,-1.28,90894665,2021-04,43
21/04/2021,132.36,133.75,131.3,133.5,68847100,133.5,0.29,89563665,2021-04,43
22/04/2021,133.04,134.15,131.41,131.94,84566500,131.94,-1.17,89365465,2021-04,43
23/04/2021,132.16,135.12,132.16,134.32,78657500,134.32,1.8,88356105,2021-04,43
26/04/2021,134.83,135.06,133.56,134.72,66905100,134.72,0.3,86997800,2021-04,43
27/04/2021,135.01,135.41,134.11,134.39,66015800,134.39,-0.24,86257630,2021-04,43
28/04/2021,134.31,135.02,133.08,133.58,107760100,133.58,-0.6,87362040,2021-04,43
29/04/2021,136.47,137.07,132.45,133.48,151101000,133.48,-0.07,89000900,2021-04,43
30/04/2021,131.78,133.56,131.07,131.46,109839500,131.46,-1.51,90738420,2021-04,43
03/05/2021,132.04,134.07,131.83,132.54,75135100,132.54,0.82,90062615,2021-05,42
04/05/2021,131.19,131.49,126.7,127.85,137564700,127.85,-3.54,92932285,2021-05,42
05/05/2021,129.2,130.45,127.97,128.1,84000900,128.1,0.2,92958995,2021-05,42
06/05/2021,127.89,129.75,127.13,129.74,78128300,129.74,1.28,92423180,2021-05,42
07/05/2021,130.85,131.26,129.48,130.21,78973300,130.21,0.53,91037510,2021-05,42
10/05/2021,129.41,129.54,126.81,126.85,88071200,126.85,-2.58,90870070,2021-05,42
11/05/2021,123.5,126.27,122.77,125.91,126142800,125.91,-0.74,92613885,2021-05,42
12/05/2021,123.4,124.64,122.25,122.77,112172300,122.77,-2.49,93861360,2021-05,42
13/05/2021,124.58,126.15,124.26,124.97,105861300,124.97,1.79,94687070,2021-05,42
14/05/2021,126.25,127.89,125.85,127.45,81918000,127.45,1.98,94536850,2021-05,42
17/05/2021,126.82,126.93,125.17,126.27,74244600,126.27,-0.93,93535870,2021-05,42
18/05/2021,126.56,126.99,124.78,124.85,63342900,124.85,-1.12,91962400,2021-05,42
19/05/2021,123.16,124.92,122.86,124.69,92612000,124.69,-0.13,93150645,2021-05,42
20/05/2021,125.23,127.72,125.1,127.31,76857100,127.31,2.1,92765175,2021-05,42
21/05/2021,127.82,128,125.21,125.43,79295400,125.43,-1.48,92797070,2021-05,42
24/05/2021,126.01,127.94,125.94,127.1,63092900,127.1,1.33,92606460,2021-05,42
25/05/2021,127.82,128.32,126.32,126.9,72009500,126.9,-0.16,92906145,2021-05,42
26/05/2021,126.96,127.39,126.42,126.85,56575900,126.85,-0.04,90346935,2021-05,42
27/05/2021,126.44,127.64,125.08,125.28,94625600,125.28,-1.24,87523165,2021-05,42
28/05/2021,125.57,125.8,124.55,124.61,71311100,124.61,-0.53,85596745,2021-05,42
01/06/2021,125.08,125.35,123.94,124.28,67637100,124.28,-0.26,85221845,2021-06,47
02/06/2021,124.28,125.24,124.05,125.06,59278900,125.06,0.63,81307555,2021-06,47
03/06/2021,124.68,124.85,123.13,123.54,76229200,123.54,-1.22,80918970,2021-06,47
04/06/2021,124.07,126.16,123.85,125.89,75169300,125.89,1.9,80771020,2021-06,47
07/06/2021,126.17,126.32,124.83,125.9,71057600,125.9,0.01,80375235,2021-06,47
08/06/2021,126.6,128.46,126.21,126.74,74403800,126.74,0.67,79691865,2021-06,47
09/06/2021,127.21,127.75,126.52,127.13,56877900,127.13,0.31,76228620,2021-06,47
10/06/2021,127.02,128.19,125.94,126.11,71186400,126.11,-0.8,74179325,2021-06,47
11/06/2021,126.53,127.44,126.1,127.35,53522400,127.35,0.98,71562380,2021-06,47
14/06/2021,127.82,130.54,127.07,130.48,96906500,130.48,2.46,72311805,2021-06,47
15/06/2021,129.94,130.6,129.39,129.64,62746300,129.64,-0.64,71736890,2021-06,47
16/06/2021,130.37,130.89,128.46,130.15,91815000,130.15,0.39,73160495,2021-06,47
17/06/2021,129.8,132.55,129.65,131.79,96721700,131.79,1.26,73365980,2021-06,47
18/06/2021,130.71,131.51,130.24,130.46,108953300,130.46,-1.01,74970790,2021-06,47
21/06/2021,130.3,132.41,129.21,132.3,79663300,132.3,1.41,74989185,2021-06,47
22/06/2021,132.13,134.08,131.62,133.98,74783600,133.98,1.27,75573720,2021-06,47
23/06/2021,133.77,134.32,133.23,133.7,60214200,133.7,-0.21,74983955,2021-06,47
24/06/2021,134.45,134.64,132.93,133.41,68711000,133.41,-0.22,75590710,2021-06,47
25/06/2021,133.46,133.89,132.81,133.11,70783700,133.11,-0.22,74398615,2021-06,47
28/06/2021,133.41,135.25,133.35,134.78,62111300,134.78,1.25,73938625,2021-06,47
29/06/2021,134.8,136.49,134.35,136.33,64556100,136.33,1.15,73784575,2021-06,47
30/06/2021,136.17,137.41,135.87,136.96,63261400,136.96,0.46,73983700,2021-06,47
01/07/2021,136.6,137.33,135.76,137.27,52485800,137.27,0.23,72796530,2021-07,42
02/07/2021,137.9,140,137.75,139.96,78852600,139.96,1.96,72980695,2021-07,42
06/07/2021,140.07,143.15,140.07,142.02,108181800,142.02,1.47,74836905,2021-07,42
07/07/2021,143.54,144.89,142.66,144.57,104911600,144.57,1.8,76362295,2021-07,42
08/07/2021,141.58,144.06,140.67,143.24,105575500,143.24,-0.92,78797175,2021-07,42
09/07/2021,142.75,145.65,142.65,145.11,99890800,145.11,1.31,80232395,2021-07,42
12/07/2021,146.21,146.32,144,144.5,76299700,144.5,-0.42,81371260,2021-07,42
13/07/2021,144.03,147.46,143.63,145.64,100827100,145.64,0.79,81567290,2021-07,42
14/07/2021,148.1,149.57,147.68,149.15,127050800,149.15,2.41,84782515,2021-07,42
15/07/2021,149.24,150,147.09,148.48,106820300,148.48,-0.45,85532780,2021-07,42
16/07/2021,148.46,149.76,145.88,146.39,93251400,146.39,-1.41,85359265,2021-07,42
19/07/2021,143.75,144.07,141.67,142.45,121434600,142.45,-2.69,85983330,2021-07,42
20/07/2021,143.46,147.1,142.96,146.15,96350000,146.15,2.6,86817665,2021-07,42
21/07/2021,145.53,146.13,144.63,145.4,74993500,145.4,-0.51,86828160,2021-07,42
22/07/2021,145.94,148.2,145.81,146.8,77338200,146.8,0.96,87684360,2021-07,42
23/07/2021,147.55,148.72,146.92,148.56,71447400,148.56,1.2,87821180,2021-07,42
26/07/2021,148.27,149.83,147.7,148.99,72434100,148.99,0.29,87903700,2021-07,42
27/07/2021,149.12,149.21,145.55,146.77,104818600,146.77,-1.49,90039065,2021-07,42
28/07/2021,144.81,146.97,142.54,144.98,118931200,144.98,-1.22,92757820,2021-07,42
29/07/2021,144.69,146.55,144.58,145.64,56699500,145.64,0.46,92429725,2021-07,42
30/07/2021,144.38,146.33,144.11,145.86,70440600,145.86,0.15,93327465,2021-07,42
02/08/2021,146.36,146.95,145.25,145.52,62880000,145.52,-0.23,92528835,2021-08,41
03/08/2021,145.81,148.04,145.18,147.36,64786600,147.36,1.26,90359075,2021-08,41
04/08/2021,147.27,147.79,146.28,146.95,56368300,146.95,-0.28,87931910,2021-08,41
05/08/2021,146.98,147.84,146.17,147.06,46397700,147.06,0.07,84973020,2021-08,41
06/08/2021,146.35,147.11,145.63,146.14,54126800,146.14,-0.48,82684820,2021-08,41
09/08/2021,146.2,146.7,145.52,146.09,48908700,146.09,-0.03,81315270,2021-08,41
10/08/2021,146.44,147.71,145.3,145.6,69023100,145.6,-0.34,79725070,2021-08,41
11/08/2021,146.05,146.72,145.53,145.86,48493500,145.86,0.18,75797205,2021-08,41
12/08/2021,146.19,149.05,145.84,148.89,72282600,148.89,2.08,74070320,2021-08,41
13/08/2021,148.97,149.44,148.27,149.1,59375000,149.1,0.14,72376500,2021-08,41
16/08/2021,148.54,151.19,146.47,151.12,103296000,151.12,1.35,71469570,2021-08,41
17/08/2021,150.23,151.68,149.09,150.19,92229700,150.19,-0.62,71263555,2021-08,41
18/08/2021,149.8,150.72,146.15,146.36,86326000,146.36,-2.55,71830180,2021-08,41
19/08/2021,145.03,148,144.5,146.7,86960300,146.7,0.23,72311285,2021-08,41
20/08/2021,147.44,148.5,146.78,148.19,60549600,148.19,1.02,71766395,2021-08,41
23/08/2021,148.31,150.19,147.89,149.71,60131800,149.71,1.03,71151280,2021-08,41
24/08/2021,149.45,150.86,149.15,149.62,48606400,149.62,-0.06,68340670,2021-08,41
25/08/2021,149.81,150.32,147.8,148.36,58991300,148.36,-0.84,65343675,2021-08,41
26/08/2021,148.35,149.12,147.51,147.54,48597200,147.54,-0.55,64938560,2021-08,41
27/08/2021,147.48,148.75,146.83,148.6,55802400,148.6,0.72,64206650,2021-08,41
30/08/2021,149,153.49,148.61,153.12,90956700,153.12,3.04,65610485,2021-08,41
31/08/2021,152.66,152.8,151.29,151.83,86453100,151.83,-0.84,66693810,2021-08,41
01/09/2021,152.83,154.98,152.34,152.51,80313700,152.51,0.45,67891080,2021-09,55
02/09/2021,153.87,154.72,152.4,153.65,71115500,153.65,0.75,69126970,2021-09,55
03/09/2021,153.76,154.63,153.09,154.3,57808700,154.3,0.42,69311065,2021-09,55
07/09/2021,154.97,157.26,154.39,156.69,82278300,156.69,1.55,70979545,2021-09,55
08/09/2021,156.98,157.04,153.98,155.11,74420200,155.11,-1.01,71249400,2021-09,55
09/09/2021,155.49,156.11,153.95,154.07,57305700,154.07,-0.67,71690010,2021-09,55
10/09/2021,155,155.48,148.7,148.97,140893200,148.97,-3.31,75120540,2021-09,55
13/09/2021,150.63,151.42,148.75,149.55,102404300,149.55,0.39,77272005,2021-09,55
14/09/2021,150.35,151.07,146.91,148.12,109296300,148.12,-0.96,77572020,2021-09,55
15/09/2021,148.56,149.44,146.37,149.03,83281300,149.03,0.61,77124600,2021-09,55
16/09/2021,148.44,148.97,147.22,148.79,68034100,148.79,-0.16,76210005,2021-09,55
17/09/2021,148.82,148.82,145.76,146.06,129868800,146.06,-1.83,78355430,2021-09,55
20/09/2021,143.8,144.84,141.27,142.94,123478900,142.94,-2.14,81501895,2021-09,55
21/09/2021,143.93,144.6,142.78,143.43,75834000,143.43,0.34,82287005,2021-09,55
22/09/2021,144.45,146.43,143.7,145.85,76404300,145.85,1.69,83676900,2021-09,55
23/09/2021,146.65,147.08,145.64,146.83,64838200,146.83,0.67,83969245,2021-09,55
24/09/2021,145.66,147.47,145.56,146.92,53477900,146.92,0.06,84213280,2021-09,55
27/09/2021,145.47,145.96,143.82,145.37,74150700,145.37,-1.06,85130695,2021-09,55
28/09/2021,143.25,144.75,141.69,141.91,108972300,141.91,-2.38,86031475,2021-09,55
29/09/2021,142.47,144.45,142.03,142.83,74602000,142.83,0.65,85438920,2021-09,55
30/09/2021,143.66,144.38,141.28,141.5,89056700,141.5,-0.93,85876070,2021-09,55
01/10/2021,141.9,142.92,139.11,142.65,94639600,142.65,0.81,87052275,2021-10,49
04/10/2021,141.76,142.21,138.27,139.14,98322000,139.14,-2.46,89077940,2021-10,49
05/10/2021,139.49,142.24,139.36,141.11,80861100,141.11,1.42,89007080,2021-10,49
06/10/2021,139.47,142.15,138.37,142,83221100,142,0.63,89447125,2021-10,49
07/10/2021,143.06,144.22,142.72,143.29,61732700,143.29,0.91,89668475,2021-10,49
08/10/2021,144.03,144.18,142.56,142.9,58773200,142.9,-0.27,85562475,2021-10,49
11/10/2021,142.27,144.81,141.81,142.81,64452200,142.81,-0.06,83664870,2021-10,49
12/10/2021,143.23,143.25,141.04,141.51,73035900,141.51,-0.91,81851850,2021-10,49
13/10/2021,141.24,141.4,139.2,140.91,78762700,140.91,-0.42,81625920,2021-10,49
14/10/2021,142.11,143.88,141.51,143.76,69907100,143.76,2.02,81719570,2021-10,49
15/10/2021,143.77,144.9,143.51,144.84,67940300,144.84,0.75,78623145,2021-10,49
18/10/2021,143.45,146.84,143.16,146.55,85589200,146.55,1.18,76728660,2021-10,49
19/10/2021,147.01,149.17,146.55,148.76,76378900,148.76,1.51,76755905,2021-10,49
20/10/2021,148.7,149.75,148.12,149.26,58418800,149.26,0.34,75856630,2021-10,49
21/10/2021,148.81,149.64,147.87,149.48,61421000,149.48,0.15,75685770,2021-10,49
22/10/2021,149.69,150.18,148.64,148.69,58883400,148.69,-0.53,75956045,2021-10,49
25/10/2021,148.68,149.37,147.62,148.64,50720600,148.64,-0.03,74784540,2021-10,49
26/10/2021,149.33,150.84,149.01,149.32,60893400,149.32,0.46,72380595,2021-10,49
27/10/2021,149.36,149.73,148.49,148.85,56094900,148.85,-0.31,71455240,2021-10,49
28/10/2021,149.82,153.17,149.72,152.57,100077900,152.57,2.5,72006300,2021-10,49
29/10/2021,147.22,149.94,146.41,149.8,124953200,149.8,-1.82,73521980,2021-10,49
01/11/2021,148.99,149.7,147.8,148.96,74588300,148.96,-0.56,72335295,2021-11,38
02/11/2021,148.66,151.57,148.65,150.02,69122000,150.02,0.71,71748340,2021-11,38
03/11/2021,150.39,151.97,149.82,151.49,54511500,151.49,0.98,70312860,2021-11,38
04/11/2021,151.58,152.43,150.64,150.96,60394600,150.96,-0.35,70245955,2021-11,38
05/11/2021,151.89,152.2,150.06,151.28,65463900,151.28,0.36,70580490,2021-11,38
08/11/2021,151.41,151.57,150.16,150.44,55020900,150.44,-0.56,70108925,2021-11,38
09/11/2021,150.2,151.43,150.06,150.81,56787900,150.81,0.25,69296525,2021-11,38
10/11/2021,150.02,150.13,147.85,147.92,65187100,147.92,-1.92,68617745,2021-11,38
11/11/2021,148.96,149.43,147.68,147.87,41000000,147.87,-0.03,67172390,2021-11,38
12/11/2021,148.43,150.4,147.48,149.99,63804000,149.99,1.43,66965575,2021-11,38
15/11/2021,150.37,151.88,149.43,150,59222800,150,0.01,65647255,2021-11,38
16/11/2021,149.94,151.49,149.34,151,59256200,151,0.67,64791120,2021-11,38
17/11/2021,151,155,150.99,153.49,88807000,153.49,1.65,66310530,2021-11,38
18/11/2021,153.71,158.67,153.05,157.87,137827700,157.87,2.85,70130865,2021-11,38
19/11/2021,157.65,161.02,156.53,160.55,117305600,160.55,1.7,73051975,2021-11,38
22/11/2021,161.68,165.7,161,161.02,117467900,161.02,0.29,76389340,2021-11,38
23/11/2021,161.12,161.8,159.06,161.41,96041900,161.41,0.24,78146765,2021-11,38
24/11/2021,160.75,162.14,159.64,161.94,69463600,161.94,0.33,78815200,2021-11,38
26/11/2021,159.57,160.45,156.36,156.81,76959800,156.81,-3.17,77659295,2021-11,38
29/11/2021,159.37,161.19,158.79,160.24,88748200,160.24,2.19,75849045,2021-11,38
30/11/2021,159.99,165.52,159.92,165.3,174048100,165.3,3.16,80822035,2021-11,38
01/12/2021,167.48,170.3,164.53,164.77,152052500,164.77,-0.32,84968560,2021-12,37
02/12/2021,158.74,164.2,157.8,163.76,136739200,163.76,-0.61,89079945,2021-12,37
03/12/2021,164.02,164.96,159.72,161.84,118023100,161.84,-1.17,91961370,2021-12,37
06/12/2021,164.29,167.88,164.28,165.32,107497000,165.32,2.15,94063025,2021-12,37
07/12/2021,169.08,171.58,168.34,171.18,120405400,171.18,3.54,97332250,2021-12,37
08/12/2021,172.13,175.96,170.7,175.08,116998900,175.08,2.28,100342800,2021-12,37
09/12/2021,174.91,176.75,173.92,174.56,108923700,174.56,-0.3,102529630,2021-12,37
10/12/2021,175.21,179.63,174.69,179.45,115402700,179.45,2.8,106249765,2021-12,37
13/12/2021,181.12,182.13,175.53,175.74,153237000,175.74,-2.07,110721415,2021-12,37
14/12/2021,175.25,177.74,172.21,174.33,139380400,174.33,-0.8,114729295,2021-12,37
15/12/2021,175.11,179.5,172.31,179.3,131063300,179.3,2.85,118319650,2021-12,37
16/12/2021,179.28,181.14,170.75,172.26,150185800,172.26,-3.93,121388590,2021-12,37
17/12/2021,169.93,173.47,169.69,171.14,195432700,171.14,-0.65,124268840,2021-12,37
20/12/2021,168.28,170.58,167.46,169.75,107499100,169.75,-0.81,123778515,2021-12,37
21/12/2021,171.56,173.2,169.12,172.99,91185900,172.99,1.91,122464415,2021-12,37
22/12/2021,173.04,175.86,172.15,175.64,92135300,175.64,1.53,122269085,2021-12,37
23/12/2021,175.85,176.85,175.27,176.28,68356600,176.28,0.36,122213735,2021-12,37
27/12/2021,177.09,180.42,177.07,180.33,74919600,180.33,2.3,122111725,2021-12,37
28/12/2021,180.16,181.33,178.53,179.29,79144300,179.29,-0.58,121631530,2021-12,37
29/12/2021,179.33,180.63,178.14,179.38,62348900,179.38,0.05,116046570,2021-12,37
30/12/2021,179.47,180.57,178.09,178.2,59773000,178.2,-0.66,111432595,2021-12,37
31/12/2021,178.09,179.23,177.26,177.57,64062300,177.57,-0.35,107798750,2021-12,37
03/01/2022,177.83,182.88,177.71,182.01,104487900,182.01,2.5,107121990,2022-01,52
04/01/2022,182.63,182.94,179.12,179.7,99310400,179.7,-1.27,106712660,2022-01,52
05/01/2022,179.61,180.17,174.64,174.92,94537600,174.92,-2.66,105419270,2022-01,52
06/01/2022,172.7,175.3,171.64,172,96904000,172,-1.67,104414525,2022-01,52
07/01/2022,172.89,174.14,171.03,172.17,86709100,172.17,0.1,103303795,2022-01,52
10/01/2022,169.08,172.5,168.17,172.19,106765600,172.19,0.01,102871940,2022-01,52
11/01/2022,172.32,175.18,170.82,175.08,76138300,175.08,1.68,99017005,2022-01,52
12/01/2022,176.12,177.18,174.82,175.53,74805200,175.53,0.26,95788245,2022-01,52
13/01/2022,175.78,176.62,171.79,172.19,84505800,172.19,-1.9,93460370,2022-01,52
14/01/2022,171.34,173.78,171.09,173.07,80440800,173.07,0.51,89973120,2022-01,52
18/01/2022,171.51,172.54,169.41,169.8,90956700,169.8,-1.89,84749320,2022-01,52
19/01/2022,170,171.08,165.94,166.23,94815000,166.23,-2.1,84115115,2022-01,52
20/01/2022,166.98,169.68,164.18,164.51,91420500,164.51,-1.03,84126845,2022-01,52
21/01/2022,164.42,166.33,162.3,162.41,122848900,162.41,-1.28,85662525,2022-01,52
24/01/2022,160.02,162.3,154.7,161.62,162294600,161.62,-0.49,90359425,2022-01,52
25/01/2022,158.98,162.76,157.02,159.78,115798400,159.78,-1.14,92403365,2022-01,52
26/01/2022,163.5,164.39,157.82,159.69,108275300,159.69,-0.06,93859915,2022-01,52
27/01/2022,162.45,163.84,158.28,159.22,121954600,159.22,-0.29,96840200,2022-01,52
28/01/2022,165.71,170.35,162.8,170.33,179935700,170.33,6.98,102848335,2022-01,52
31/01/2022,170.16,175,169.51,174.78,115541600,174.78,2.61,105422300,2022-01,52
01/02/2022,174.01,174.84,172.31,174.61,86213900,174.61,-0.1,104508600,2022-02,48
02/02/2022,174.75,175.88,173.33,175.84,84914300,175.84,0.7,103788795,2022-02,48
03/02/2022,174.48,176.24,172.12,172.9,89418100,172.9,-1.67,103532820,2022-02,48
04/02/2022,171.68,174.1,170.68,172.39,82465400,172.39,-0.17,102810890,2022-02,48
07/02/2022,172.86,173.95,170.95,171.66,77251200,171.66,-0.42,102337995,2022-02,48
08/02/2022,171.73,175.35,171.43,174.83,74829200,174.83,1.85,100741175,2022-02,48
09/02/2022,176.05,176.65,174.9,176.28,71285000,176.28,0.83,100498510,2022-02,48
10/02/2022,174.14,175.48,171.55,172.12,90865900,172.12,-2.36,101301545,2022-02,48
11/02/2022,172.33,173.08,168.04,168.64,98670700,168.64,-2.02,102009790,2022-02,48
14/02/2022,167.37,169.58,166.56,168.88,86185500,168.88,0.14,102297025,2022-02,48
15/02/2022,170.97,172.95,170.25,172.79,62527400,172.79,2.32,100875560,2022-02,48
16/02/2022,171.85,173.34,170.05,172.55,61177400,172.55,-0.14,99193680,2022-02,48
17/02/2022,171.03,171.91,168.47,168.88,69589300,168.88,-2.13,98102120,2022-02,48
18/02/2022,169.82,170.54,166.19,167.3,82772700,167.3,-0.94,96098310,2022-02,48
22/02/2022,164.98,166.69,162.15,164.32,91162800,164.32,-1.78,92541720,2022-02,48
23/02/2022,165.54,166.15,159.75,160.07,90009200,160.07,-2.59,91252260,2022-02,48
24/02/2022,152.58,162.85,152,162.74,141147500,162.74,1.67,92895870,2022-02,48
25/02/2022,163.84,165.12,160.87,164.85,91974200,164.85,1.3,91396850,2022-02,48
28/02/2022,163.06,165.42,162.43,165.12,95056600,165.12,0.16,87152895,2022-02,48
01/03/2022,164.7,166.6,161.97,163.2,83474400,163.2,-1.16,85549535,2022-03,49
02/03/2022,164.39,167.36,162.95,166.56,79724800,166.56,2.06,85225080,2022-03,49
03/03/2022,168.47,168.91,165.55,166.23,76678400,166.23,-0.2,84813285,2022-03,49
04/03/2022,164.49,165.55,162.1,163.17,83737200,163.17,-1.84,84529240,2022-03,49
07/03/2022,163.36,165.02,159.04,159.3,96418800,159.3,-2.37,85226910,2022-03,49
08/03/2022,158.82,162.88,155.8,157.44,131148300,157.44,-1.17,87921765,2022-03,49
09/03/2022,161.48,163.41,159.41,162.95,91454900,162.95,3.5,88753050,2022-03,49
10/03/2022,160.2,160.39,155.98,158.52,105342000,158.52,-2.72,90455900,2022-03,49
11/03/2022,158.93,159.28,154.5,154.73,96970100,154.73,-2.39,90761110,2022-03,49
14/03/2022,151.45,154.12,150.1,150.62,108732100,150.62,-2.66,91264180,2022-03,49
15/03/2022,150.9,155.57,150.38,155.09,92964300,155.09,2.97,91603120,2022-03,49
16/03/2022,157.05,160,154.46,159.59,102300200,159.59,2.9,93591760,2022-03,49
17/03/2022,158.61,161,157.63,160.62,75615400,160.62,0.65,94313660,2022-03,49
18/03/2022,160.51,164.48,159.76,163.98,123511700,163.98,2.09,97009780,2022-03,49
21/03/2022,163.51,166.35,163.01,165.38,95811400,165.38,0.85,97661715,2022-03,49
22/03/2022,165.51,169.42,164.91,168.82,81532000,168.82,2.08,97180175,2022-03,49
23/03/2022,167.99,172.64,167.65,170.21,98062700,170.21,0.82,97582850,2022-03,49
24/03/2022,171.06,174.14,170.21,174.07,90131400,174.07,2.27,95032045,2022-03,49
25/03/2022,173.88,175.28,172.75,174.72,80546200,174.72,0.37,94460645,2022-03,49
28/03/2022,172.17,175.73,172,175.6,90371900,175.6,0.5,94226410,2022-03,49
29/03/2022,176.69,179.01,176.34,178.96,100589400,178.96,1.91,95082160,2022-03,49
30/03/2022,178.55,179.61,176.7,177.77,92633200,177.77,-0.66,95727580,2022-03,49
31/03/2022,177.84,178.03,174.4,174.61,103049300,174.61,-1.78,97046125,2022-03,49
01/04/2022,174.03,174.88,171.94,174.31,78751300,174.31,-0.17,96796830,2022-04,44
04/04/2022,174.57,178.49,174.44,178.44,76468400,178.44,2.37,95799310,2022-04,44
05/04/2022,177.5,178.3,174.42,175.06,73401800,175.06,-1.89,92911985,2022-04,44
06/04/2022,172.36,173.63,170.13,171.83,89058800,171.83,-1.85,92792180,2022-04,44
07/04/2022,171.16,173.36,169.85,172.14,77594700,172.14,0.18,91404815,2022-04,44
08/04/2022,171.78,171.78,169.2,170.09,76575500,170.09,-1.19,90385085,2022-04,44
11/04/2022,168.71,169.03,165.5,165.75,72246700,165.75,-2.55,88560815,2022-04,44
12/04/2022,168.02,169.87,166.64,167.66,79265200,167.66,1.15,87875860,2022-04,44
13/04/2022,167.39,171.04,166.77,170.4,70618900,170.4,1.63,86291795,2022-04,44
14/04/2022,170.62,171.27,165.04,165.29,75329400,165.29,-3,86277495,2022-04,44
18/04/2022,163.92,166.6,163.57,165.07,69023900,165.07,-0.13,83553105,2022-04,44
19/04/2022,165.02,167.82,163.91,167.4,67723800,167.4,1.41,82148725,2022-04,44
20/04/2022,168.76,168.88,166.1,167.23,67929800,167.23,-0.1,81468615,2022-04,44
21/04/2022,168.91,171.53,165.91,166.42,87227800,166.42,-0.48,80926870,2022-04,44
22/04/2022,166.46,167.87,161.5,161.79,84882400,161.79,-2.78,80664420,2022-04,44
25/04/2022,161.12,163.17,158.46,162.88,96046400,162.88,0.67,81439430,2022-04,44
26/04/2022,162.25,162.34,156.72,156.8,95623200,156.8,-3.73,81701995,2022-04,44
27/04/2022,155.91,159.79,155.38,156.57,88063200,156.57,-0.15,81075685,2022-04,44
28/04/2022,159.25,164.52,158.93,163.64,130216800,163.64,4.52,82954865,2022-04,44
29/04/2022,161.84,166.2,157.25,157.65,131747600,157.65,-3.66,84389780,2022-04,44
02/05/2022,156.71,158.23,153.27,157.96,123055300,157.96,0.2,86604980,2022-05,45
03/05/2022,158.15,160.71,156.32,159.48,88966500,159.48,0.96,87229885,2022-05,45
04/05/2022,159.67,166.48,159.26,166.02,108256500,166.02,4.1,88972620,2022-05,45
05/05/2022,163.85,164.08,154.95,156.77,130525300,156.77,-5.57,91045945,2022-05,45
06/05/2022,156.01,159.44,154.18,157.28,116124600,157.28,0.47,92972440,2022-05,45
09/05/2022,154.93,155.83,151.49,152.06,131577900,152.06,-3.32,95722560,2022-05,45
10/05/2022,155.52,156.74,152.93,154.51,115366700,154.51,1.61,97878560,2022-05,45
11/05/2022,153.5,155.45,145.81,146.5,142689800,146.5,-5.18,101049790,2022-05,45
12/05/2022,142.77,146.2,138.8,142.56,182602000,142.56,-2.69,106648945,2022-05,45
